Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product ID,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Year,Month,Week,Profit Margin
OID-101654,2024-01-06,2024-01-07,C-8086,Customer 655,Home Office,Central,Technology,Copiers,P-TC-47909,Copiers 194,7,227.71,0.0,1593.94,287.25,2024,1,2024-01-01,0.180213809804635
OID-101661,2024-01-21,2024-01-26,C-3596,Customer 610,Consumer,Central,Furniture,Tables,P-FT-37963,Tables 394,2,500.96,0.1,901.73,259.76,2024,1,2024-01-15,0.2880684905681301
OID-101675,2024-01-26,2024-01-30,C-9195,Customer 406,Consumer,South,Technology,Machines,P-TM-27099,Machines 949,4,126.45,0.1,455.21,88.32,2024,1,2024-01-22,0.1940203422596164
OID-101678,2024-01-22,2024-01-24,C-6754,Customer 853,Home Office,South,Office Supplies,Binders,P-OB-47136,Binders 316,2,162.23,0.1,292.02,69.1,2024,1,2024-01-22,0.2366276282446408
OID-101681,2024-01-20,2024-01-25,C-4470,Customer 340,Consumer,Central,Technology,Accessories,P-TA-13933,Accessories 417,6,79.7,0.1,430.39,43.91,2024,1,2024-01-15,0.1020237459048769
OID-101690,2024-01-21,2024-01-25,C-5168,Customer 235,Consumer,West,Furniture,Furnishings,P-FF-95155,Furnishings 406,4,592.97,0.05,2253.29,382.56,2024,1,2024-01-15,0.1697784128984729
OID-101706,2024-01-23,2024-01-29,C-1546,Customer 160,Home Office,South,Furniture,Tables,P-FT-31594,Tables 714,1,339.79,0.05,322.8,51.33,2024,1,2024-01-22,0.1590148698884758
OID-101713,2024-01-10,2024-01-16,C-3552,Customer 227,Consumer,East,Office Supplies,Binders,P-OB-91911,Binders 673,2,551.8,0.15,938.06,46.52,2024,1,2024-01-08,0.0495917105515638
OID-101726,2024-01-01,2024-01-03,C-5233,Customer 309,Consumer,East,Technology,Copiers,P-TC-60586,Copiers 147,6,412.96,0.0,2477.79,311.86,2024,1,2024-01-01,0.1258621594243257
OID-101731,2024-01-12,2024-01-13,C-5558,Customer 848,Corporate,West,Furniture,Furnishings,P-FF-11201,Furnishings 225,1,362.84,0.1,326.56,97.34,2024,1,2024-01-08,0.2980769230769231
OID-101733,2024-01-15,2024-01-18,C-1906,Customer 111,Consumer,East,Furniture,Furnishings,P-FF-73539,Furnishings 850,1,672.31,0.0,672.31,198.29,2024,1,2024-01-15,0.2949383468935461
OID-101738,2024-01-26,2024-01-28,C-6004,Customer 329,Consumer,Central,Furniture,Tables,P-FT-54183,Tables 296,5,154.91,0.05,735.84,77.78,2024,1,2024-01-22,0.1057023265927375
OID-101756,2024-01-14,2024-01-16,C-1192,Customer 275,Consumer,West,Office Supplies,Binders,P-OB-15467,Binders 477,5,797.68,0.0,3988.38,316.37,2024,1,2024-01-08,0.0793229331207156
OID-101765,2024-01-31,2024-02-04,C-3146,Customer 746,Corporate,Central,Office Supplies,Binders,P-OB-92952,Binders 767,7,269.57,0.0,1887.0,263.6,2024,1,2024-01-29,0.1396926338102808
OID-101771,2024-01-27,2024-01-28,C-2515,Customer 697,Consumer,Central,Furniture,Chairs,P-FC-82179,Chairs 142,2,260.11,0.0,520.21,78.38,2024,1,2024-01-22,0.1506699217623651
OID-101773,2024-01-04,2024-01-06,C-6285,Customer 456,Consumer,West,Furniture,Bookcases,P-FB-71724,Bookcases 489,5,425.09,0.1,1912.92,198.89,2024,1,2024-01-01,0.1039719381887376
OID-101778,2024-01-16,2024-01-20,C-1719,Customer 888,Corporate,East,Furniture,Furnishings,P-FF-66392,Furnishings 875,7,535.3,0.0,3747.07,903.95,2024,1,2024-01-15,0.2412418236115151
OID-101794,2024-01-03,2024-01-07,C-1602,Customer 445,Home Office,West,Furniture,Chairs,P-FC-37166,Chairs 110,3,427.45,0.05,1218.23,212.03,2024,1,2024-01-01,0.174047593639953
OID-101801,2024-01-30,2024-02-04,C-7124,Customer 119,Consumer,East,Technology,Copiers,P-TC-75575,Copiers 934,3,789.13,0.1,2130.66,592.03,2024,1,2024-01-29,0.2778622586428618
OID-101814,2024-01-15,2024-01-17,C-5313,Customer 861,Corporate,Central,Office Supplies,Paper,P-OP-10009,Paper 181,2,461.62,0.0,923.23,87.57,2024,1,2024-01-15,0.0948517704147395
OID-101817,2024-01-27,2024-02-02,C-4134,Customer 638,Consumer,West,Office Supplies,Paper,P-OP-43458,Paper 366,3,469.35,0.0,1408.06,378.1,2024,1,2024-01-22,0.2685254889706405
OID-101830,2024-01-20,2024-01-26,C-9074,Customer 104,Consumer,Central,Furniture,Furnishings,P-FF-41170,Furnishings 532,3,560.54,0.2,1345.29,198.83,2024,1,2024-01-15,0.1477971292435088
OID-101833,2024-01-08,2024-01-09,C-4514,Customer 281,Consumer,Central,Technology,Copiers,P-TC-61436,Copiers 389,4,575.28,0.0,2301.11,410.13,2024,1,2024-01-08,0.1782313752927934
OID-101843,2024-01-14,2024-01-20,C-8043,Customer 620,Corporate,Central,Furniture,Furnishings,P-FF-30654,Furnishings 965,5,167.9,0.2,671.59,34.28,2024,1,2024-01-08,0.0510430470971872
OID-101861,2024-01-13,2024-01-16,C-5633,Customer 610,Consumer,South,Technology,Copiers,P-TC-74099,Copiers 765,5,592.09,0.05,2812.42,278.12,2024,1,2024-01-08,0.0988899239800598
OID-101869,2024-01-01,2024-01-02,C-9801,Customer 523,Consumer,West,Office Supplies,Storage,P-OS-26319,Storage 787,1,568.37,0.15,483.11,68.24,2024,1,2024-01-01,0.1412514748193993
OID-101881,2024-01-12,2024-01-18,C-3284,Customer 729,Corporate,Central,Furniture,Tables,P-FT-14829,Tables 792,6,176.12,0.15,898.19,153.17,2024,1,2024-01-08,0.170531847381957
OID-101883,2024-01-27,2024-01-31,C-1874,Customer 255,Corporate,West,Furniture,Tables,P-FT-94045,Tables 729,4,506.18,0.0,2024.7,197.8,2024,1,2024-01-22,0.0976934854546352
OID-101884,2024-01-26,2024-01-28,C-6254,Customer 173,Corporate,East,Office Supplies,Paper,P-OP-53123,Paper 104,6,73.36,0.0,440.14,70.05,2024,1,2024-01-22,0.1591539055754987
OID-101897,2024-01-16,2024-01-22,C-6589,Customer 655,Corporate,South,Furniture,Chairs,P-FC-46181,Chairs 667,7,68.22,0.15,405.89,118.55,2024,1,2024-01-15,0.2920742072975437
OID-101905,2024-01-15,2024-01-16,C-1638,Customer 496,Home Office,Central,Office Supplies,Binders,P-OB-49125,Binders 426,2,482.22,0.0,964.43,229.75,2024,1,2024-01-15,0.2382236139481351
OID-101907,2024-01-07,2024-01-09,C-2590,Customer 552,Corporate,West,Furniture,Furnishings,P-FF-97180,Furnishings 342,6,270.01,0.0,1620.03,154.52,2024,1,2024-01-01,0.0953809497354987
OID-101917,2024-01-15,2024-01-19,C-3018,Customer 105,Consumer,South,Office Supplies,Binders,P-OB-30438,Binders 626,1,299.6,0.05,284.62,83.96,2024,1,2024-01-15,0.2949898109760382
OID-101924,2024-01-27,2024-02-02,C-6671,Customer 980,Corporate,South,Furniture,Furnishings,P-FF-67492,Furnishings 838,1,498.56,0.1,448.71,150.0,2024,1,2024-01-22,0.3342916360232667
OID-101925,2024-01-10,2024-01-15,C-9487,Customer 135,Corporate,South,Office Supplies,Storage,P-OS-64257,Storage 447,7,605.4,0.0,4237.82,1463.73,2024,1,2024-01-08,0.3453969257778764
OID-101929,2024-01-03,2024-01-06,C-2029,Customer 341,Corporate,South,Office Supplies,Binders,P-OB-35703,Binders 722,1,603.18,0.0,603.18,61.45,2024,1,2024-01-01,0.1018767200503995
OID-101942,2024-01-21,2024-01-26,C-6036,Customer 166,Consumer,Central,Office Supplies,Binders,P-OB-20998,Binders 275,3,501.76,0.15,1279.49,446.5,2024,1,2024-01-15,0.3489671666054443
OID-101946,2024-01-20,2024-01-26,C-2235,Customer 665,Consumer,South,Furniture,Tables,P-FT-89229,Tables 116,5,408.73,0.15,1737.12,482.09,2024,1,2024-01-15,0.2775225660863958
OID-101949,2024-01-26,2024-01-31,C-9715,Customer 377,Home Office,South,Office Supplies,Binders,P-OB-80836,Binders 842,5,580.11,0.0,2900.56,974.85,2024,1,2024-01-22,0.3360902722232948
OID-101955,2024-01-02,2024-01-06,C-5027,Customer 499,Consumer,Central,Furniture,Bookcases,P-FB-80668,Bookcases 517,3,795.31,0.05,2266.65,312.8,2024,1,2024-01-01,0.1380010147133434
OID-101964,2024-01-01,2024-01-05,C-1269,Customer 574,Consumer,West,Office Supplies,Storage,P-OS-95341,Storage 425,4,433.12,0.0,1732.5,121.28,2024,1,2024-01-01,0.070002886002886
OID-101976,2024-01-09,2024-01-14,C-4650,Customer 714,Corporate,South,Office Supplies,Appliances,P-OA-38911,Appliances 484,7,426.38,0.2,2387.72,144.15,2024,1,2024-01-08,0.0603714003316971
OID-101981,2024-01-24,2024-01-28,C-9693,Customer 138,Consumer,West,Office Supplies,Binders,P-OB-38619,Binders 708,7,744.2,0.1,4688.45,512.23,2024,1,2024-01-22,0.1092535912721688
OID-101988,2024-01-14,2024-01-18,C-8925,Customer 963,Consumer,South,Technology,Accessories,P-TA-37487,Accessories 174,2,718.5,0.15,1221.46,321.29,2024,1,2024-01-08,0.2630376762235358
OID-101991,2024-01-20,2024-01-22,C-5182,Customer 812,Consumer,East,Office Supplies,Binders,P-OB-92244,Binders 415,6,693.45,0.0,4160.72,1066.22,2024,1,2024-01-15,0.2562585321771232
OID-101996,2024-01-09,2024-01-12,C-3645,Customer 168,Consumer,Central,Office Supplies,Appliances,P-OA-65649,Appliances 619,4,419.28,0.0,1677.12,347.09,2024,1,2024-01-08,0.2069559721427208
OID-102017,2024-01-07,2024-01-11,C-3987,Customer 782,Home Office,East,Technology,Accessories,P-TA-49243,Accessories 517,6,471.42,0.0,2828.5,797.87,2024,1,2024-01-01,0.2820823758175712
OID-102021,2024-01-25,2024-01-27,C-3401,Customer 128,Consumer,West,Technology,Accessories,P-TA-74093,Accessories 214,2,140.69,0.2,225.1,66.09,2024,1,2024-01-22,0.2936028431808085
OID-102078,2024-01-09,2024-01-15,C-7062,Customer 282,Corporate,East,Furniture,Chairs,P-FC-15488,Chairs 254,1,447.03,0.0,447.03,76.32,2024,1,2024-01-08,0.1707267968592712
OID-102084,2024-01-04,2024-01-09,C-8807,Customer 315,Corporate,East,Technology,Machines,P-TM-89176,Machines 189,6,284.23,0.0,1705.39,536.42,2024,1,2024-01-01,0.3145438873219615
OID-102086,2024-01-13,2024-01-19,C-1325,Customer 125,Consumer,Central,Furniture,Chairs,P-FC-67862,Chairs 645,3,374.05,0.0,1122.16,213.82,2024,1,2024-01-08,0.190543238040921
OID-102116,2024-01-25,2024-01-27,C-4043,Customer 148,Corporate,East,Furniture,Tables,P-FT-34927,Tables 499,4,244.31,0.05,928.37,58.62,2024,1,2024-01-22,0.0631429279274427
OID-102117,2024-01-09,2024-01-12,C-3816,Customer 696,Consumer,East,Technology,Machines,P-TM-11515,Machines 571,7,608.41,0.0,4258.9,1307.29,2024,1,2024-01-08,0.3069548474958323
OID-102130,2024-01-30,2024-02-01,C-1641,Customer 620,Consumer,West,Furniture,Tables,P-FT-52710,Tables 966,2,64.52,0.05,122.59,38.19,2024,1,2024-01-29,0.3115262256301492
OID-102137,2024-01-18,2024-01-24,C-3015,Customer 360,Home Office,Central,Technology,Machines,P-TM-99713,Machines 209,3,43.71,0.15,111.46,23.09,2024,1,2024-01-15,0.2071595191099946
OID-102144,2024-01-01,2024-01-04,C-9985,Customer 702,Home Office,East,Furniture,Furnishings,P-FF-44427,Furnishings 162,6,396.78,0.0,2380.65,565.85,2024,1,2024-01-01,0.2376871862726566
OID-102162,2024-01-31,2024-02-03,C-5529,Customer 542,Corporate,West,Furniture,Chairs,P-FC-16386,Chairs 216,2,509.43,0.1,916.98,296.47,2024,1,2024-01-29,0.3233113044995529
OID-102171,2024-01-14,2024-01-18,C-4153,Customer 926,Consumer,South,Office Supplies,Appliances,P-OA-93597,Appliances 414,7,589.88,0.0,4129.17,703.84,2024,1,2024-01-08,0.1704555637089294
OID-102174,2024-01-27,2024-01-28,C-5470,Customer 322,Home Office,West,Technology,Accessories,P-TA-96537,Accessories 428,5,33.04,0.1,148.68,39.94,2024,1,2024-01-22,0.2686306160882432
OID-102194,2024-01-20,2024-01-24,C-6243,Customer 250,Consumer,South,Office Supplies,Binders,P-OB-74898,Binders 593,5,360.35,0.0,1801.77,353.96,2024,1,2024-01-15,0.1964512673648689
OID-102197,2024-01-15,2024-01-17,C-9860,Customer 863,Home Office,West,Furniture,Tables,P-FT-31950,Tables 545,5,626.09,0.15,2660.86,414.42,2024,1,2024-01-15,0.1557466383049089
OID-102210,2024-01-22,2024-01-26,C-8777,Customer 120,Consumer,West,Office Supplies,Paper,P-OP-57397,Paper 434,3,672.71,0.15,1715.42,506.23,2024,1,2024-01-22,0.2951055718133168
OID-102214,2024-01-26,2024-02-01,C-5975,Customer 992,Consumer,Central,Office Supplies,Paper,P-OP-20101,Paper 408,2,674.59,0.0,1349.18,457.68,2024,1,2024-01-22,0.3392282719874294
OID-102223,2024-01-20,2024-01-22,C-1636,Customer 314,Corporate,West,Office Supplies,Paper,P-OP-79100,Paper 223,6,581.3,0.0,3487.8,1107.36,2024,1,2024-01-15,0.3174952692241527
OID-102224,2024-01-20,2024-01-22,C-1058,Customer 497,Home Office,West,Technology,Phones,P-TP-43763,Phones 529,2,662.92,0.0,1325.84,314.99,2024,1,2024-01-15,0.2375776865986846
OID-102227,2024-01-03,2024-01-06,C-4775,Customer 229,Corporate,South,Office Supplies,Appliances,P-OA-70970,Appliances 118,7,44.94,0.05,298.84,41.68,2024,1,2024-01-01,0.1394726274929728
OID-102232,2024-01-24,2024-01-25,C-1215,Customer 447,Consumer,East,Office Supplies,Paper,P-OP-34539,Paper 512,2,421.14,0.05,800.17,117.81,2024,1,2024-01-22,0.1472312133671595
OID-102242,2024-01-14,2024-01-16,C-3639,Customer 946,Consumer,West,Office Supplies,Appliances,P-OA-64402,Appliances 565,5,643.2,0.15,2733.61,703.51,2024,1,2024-01-08,0.2573556579029196
OID-102254,2024-01-01,2024-01-06,C-1278,Customer 984,Corporate,Central,Office Supplies,Storage,P-OS-57251,Storage 734,4,247.29,0.0,989.16,72.68,2024,1,2024-01-01,0.0734764850984674
OID-102270,2024-01-17,2024-01-20,C-7127,Customer 780,Consumer,South,Technology,Accessories,P-TA-56512,Accessories 487,2,629.54,0.05,1196.13,56.5,2024,1,2024-01-15,0.0472356683638066
OID-102281,2024-01-13,2024-01-16,C-6118,Customer 656,Consumer,Central,Technology,Accessories,P-TA-62043,Accessories 277,1,318.37,0.2,254.7,52.88,2024,1,2024-01-08,0.2076168040832351
OID-102292,2024-01-16,2024-01-20,C-8294,Customer 852,Corporate,East,Furniture,Chairs,P-FC-78573,Chairs 656,6,14.98,0.1,80.91,16.49,2024,1,2024-01-15,0.203806698801137
OID-102294,2024-01-16,2024-01-21,C-2727,Customer 965,Home Office,South,Technology,Phones,P-TP-37030,Phones 822,4,122.97,0.0,491.9,150.47,2024,1,2024-01-15,0.305895507216914
OID-102324,2024-01-30,2024-01-31,C-3167,Customer 177,Consumer,Central,Office Supplies,Storage,P-OS-88923,Storage 957,5,270.76,0.0,1353.79,189.48,2024,1,2024-01-29,0.1399626234497226
OID-102336,2024-01-01,2024-01-04,C-9588,Customer 493,Consumer,Central,Office Supplies,Appliances,P-OA-30607,Appliances 209,3,458.14,0.0,1374.42,269.59,2024,1,2024-01-01,0.1961481934197697
OID-102359,2024-01-22,2024-01-25,C-2610,Customer 948,Corporate,East,Furniture,Tables,P-FT-27319,Tables 356,7,123.41,0.0,863.9,50.84,2024,1,2024-01-22,0.0588494038661882
OID-102372,2024-01-30,2024-02-01,C-2734,Customer 265,Corporate,West,Technology,Copiers,P-TC-64139,Copiers 911,5,216.91,0.0,1084.57,228.83,2024,1,2024-01-29,0.2109868427118582
OID-102384,2024-01-01,2024-01-06,C-8427,Customer 348,Consumer,East,Furniture,Tables,P-FT-10206,Tables 409,2,69.49,0.05,132.02,21.43,2024,1,2024-01-01,0.1623238903196485
OID-102427,2024-01-14,2024-01-18,C-7692,Customer 709,Home Office,South,Technology,Accessories,P-TA-32722,Accessories 347,1,150.99,0.1,135.89,5.87,2024,1,2024-01-08,0.0431967032158363
OID-102431,2024-01-30,2024-02-04,C-1447,Customer 747,Consumer,East,Furniture,Tables,P-FT-31899,Tables 445,7,465.62,0.0,3259.32,364.62,2024,1,2024-01-29,0.1118699606052796
OID-102445,2024-01-21,2024-01-25,C-3932,Customer 362,Consumer,West,Technology,Machines,P-TM-83298,Machines 627,7,211.73,0.0,1482.13,493.42,2024,1,2024-01-15,0.3329127674360548
OID-102453,2024-01-22,2024-01-26,C-3323,Customer 817,Consumer,South,Technology,Accessories,P-TA-55505,Accessories 842,7,43.5,0.2,243.59,58.56,2024,1,2024-01-22,0.2404039574695184
OID-102454,2024-01-23,2024-01-25,C-4085,Customer 607,Corporate,Central,Furniture,Furnishings,P-FF-59611,Furnishings 567,1,223.62,0.05,212.44,60.54,2024,1,2024-01-22,0.2849745810581811
OID-102460,2024-01-11,2024-01-17,C-9868,Customer 734,Consumer,West,Technology,Copiers,P-TC-57419,Copiers 748,5,237.91,0.0,1189.55,294.01,2024,1,2024-01-08,0.2471606910176117
OID-102465,2024-01-17,2024-01-23,C-8384,Customer 928,Consumer,East,Furniture,Chairs,P-FC-59333,Chairs 930,6,644.16,0.0,3864.98,585.53,2024,1,2024-01-15,0.1514962561255168
OID-102479,2024-01-09,2024-01-13,C-3881,Customer 392,Consumer,Central,Furniture,Furnishings,P-FF-82552,Furnishings 957,5,241.36,0.1,1086.14,257.66,2024,1,2024-01-08,0.2372254037232769
OID-102498,2024-01-05,2024-01-11,C-7304,Customer 691,Consumer,Central,Technology,Phones,P-TP-31344,Phones 367,7,28.97,0.05,192.65,64.31,2024,1,2024-01-01,0.3338178043083312
OID-102503,2024-01-11,2024-01-12,C-8804,Customer 273,Consumer,East,Furniture,Chairs,P-FC-65187,Chairs 334,6,566.11,0.0,3396.68,317.36,2024,1,2024-01-08,0.0934324104714015
OID-102505,2024-01-02,2024-01-04,C-7345,Customer 429,Consumer,Central,Technology,Phones,P-TP-94425,Phones 378,5,140.21,0.05,666.01,144.27,2024,1,2024-01-01,0.2166183690935571
OID-102506,2024-01-04,2024-01-05,C-9234,Customer 583,Consumer,West,Furniture,Tables,P-FT-98533,Tables 530,3,594.85,0.1,1606.08,191.61,2024,1,2024-01-01,0.1193028989838613
OID-102507,2024-01-28,2024-01-30,C-9716,Customer 883,Consumer,South,Technology,Phones,P-TP-10795,Phones 945,6,364.31,0.0,2185.84,415.86,2024,1,2024-01-22,0.1902518025107052
OID-102510,2024-01-20,2024-01-23,C-7018,Customer 396,Corporate,West,Technology,Machines,P-TM-39000,Machines 961,5,248.06,0.1,1116.26,329.42,2024,1,2024-01-15,0.2951104581369932
OID-102566,2024-01-11,2024-01-14,C-5223,Customer 830,Corporate,West,Technology,Machines,P-TM-94681,Machines 538,4,666.8,0.0,2667.21,613.62,2024,1,2024-01-08,0.2300606251476261
OID-102567,2024-01-16,2024-01-21,C-6556,Customer 412,Consumer,Central,Office Supplies,Paper,P-OP-55195,Paper 652,3,530.44,0.1,1432.18,321.7,2024,1,2024-01-15,0.2246226033040539
OID-102599,2024-01-17,2024-01-20,C-7027,Customer 169,Consumer,Central,Technology,Copiers,P-TC-89426,Copiers 781,3,338.2,0.0,1014.6,182.4,2024,1,2024-01-15,0.1797752808988764
OID-102612,2024-01-26,2024-01-27,C-5403,Customer 458,Corporate,West,Technology,Accessories,P-TA-90568,Accessories 117,3,628.59,0.1,1697.18,286.76,2024,1,2024-01-22,0.1689626321309466
OID-102636,2024-01-28,2024-01-30,C-5370,Customer 568,Consumer,South,Furniture,Chairs,P-FC-79808,Chairs 904,1,28.5,0.0,28.5,6.29,2024,1,2024-01-22,0.2207017543859649
OID-102650,2024-01-25,2024-01-26,C-3316,Customer 136,Consumer,Central,Office Supplies,Paper,P-OP-90188,Paper 505,7,244.62,0.0,1712.34,516.07,2024,1,2024-01-22,0.3013829029281568
OID-102656,2024-01-08,2024-01-09,C-9583,Customer 583,Consumer,Central,Office Supplies,Paper,P-OP-65015,Paper 429,4,363.92,0.0,1455.7,288.67,2024,1,2024-01-08,0.1983032218176822
OID-102659,2024-01-16,2024-01-18,C-2140,Customer 319,Consumer,West,Furniture,Bookcases,P-FB-31723,Bookcases 573,3,612.31,0.1,1653.23,518.52,2024,1,2024-01-15,0.3136405702775778
OID-102672,2024-01-04,2024-01-06,C-1906,Customer 301,Home Office,South,Furniture,Bookcases,P-FB-30137,Bookcases 526,5,552.36,0.0,2761.81,513.41,2024,1,2024-01-01,0.1858962057491282
OID-102676,2024-01-22,2024-01-27,C-9534,Customer 209,Consumer,West,Furniture,Furnishings,P-FF-16534,Furnishings 642,2,423.01,0.1,761.42,249.67,2024,1,2024-01-22,0.3279005016942029
OID-102720,2024-01-19,2024-01-22,C-6410,Customer 832,Corporate,East,Office Supplies,Storage,P-OS-89674,Storage 497,5,518.33,0.0,2591.67,458.28,2024,1,2024-01-15,0.1768280683883364
OID-102728,2024-01-21,2024-01-22,C-9359,Customer 707,Consumer,East,Office Supplies,Paper,P-OP-71342,Paper 602,3,424.01,0.0,1272.03,225.06,2024,1,2024-01-15,0.1769297893917596
OID-102732,2024-01-26,2024-01-29,C-4548,Customer 481,Corporate,South,Furniture,Furnishings,P-FF-19216,Furnishings 690,1,33.07,0.05,31.42,6.33,2024,1,2024-01-22,0.2014640356460852
OID-102750,2024-01-04,2024-01-08,C-9412,Customer 933,Consumer,South,Office Supplies,Storage,P-OS-38764,Storage 496,6,366.69,0.1,1980.14,479.75,2024,1,2024-01-01,0.2422808488288707
OID-102785,2024-01-04,2024-01-09,C-1453,Customer 406,Consumer,West,Office Supplies,Binders,P-OB-19598,Binders 662,1,651.57,0.0,651.57,185.9,2024,1,2024-01-01,0.2853108645272189
OID-102801,2024-01-09,2024-01-14,C-8536,Customer 327,Corporate,West,Office Supplies,Binders,P-OB-30136,Binders 263,6,529.41,0.0,3176.47,761.61,2024,1,2024-01-08,0.239766155512251
OID-102817,2024-01-07,2024-01-12,C-4291,Customer 550,Consumer,South,Office Supplies,Appliances,P-OA-61268,Appliances 597,4,168.1,0.05,638.79,208.81,2024,1,2024-01-01,0.3268836393807041
OID-102818,2024-01-01,2024-01-03,C-3721,Customer 926,Consumer,South,Office Supplies,Appliances,P-OA-86122,Appliances 232,1,376.89,0.1,339.2,104.26,2024,1,2024-01-01,0.3073702830188679
OID-102825,2024-01-28,2024-01-29,C-9505,Customer 583,Corporate,Central,Office Supplies,Binders,P-OB-35773,Binders 880,2,582.91,0.1,1049.23,328.73,2024,1,2024-01-22,0.3133059481715162
OID-102832,2024-01-08,2024-01-14,C-9563,Customer 545,Consumer,West,Office Supplies,Binders,P-OB-94636,Binders 255,4,323.95,0.0,1295.81,315.44,2024,1,2024-01-08,0.2434307498784544
OID-102836,2024-01-18,2024-01-21,C-4207,Customer 556,Corporate,South,Office Supplies,Binders,P-OB-83240,Binders 487,4,569.61,0.0,2278.45,701.36,2024,1,2024-01-15,0.3078233009282626
OID-102841,2024-01-24,2024-01-26,C-5970,Customer 878,Consumer,Central,Office Supplies,Binders,P-OB-15009,Binders 187,7,190.95,0.0,1336.65,401.87,2024,1,2024-01-22,0.3006546216286986
OID-102866,2024-01-27,2024-01-30,C-8094,Customer 331,Corporate,Central,Office Supplies,Paper,P-OP-65780,Paper 784,2,669.87,0.0,1339.75,229.87,2024,1,2024-01-22,0.1715767867139391
OID-102873,2024-01-09,2024-01-13,C-4025,Customer 466,Consumer,West,Office Supplies,Paper,P-OP-71107,Paper 846,1,573.12,0.05,544.47,56.75,2024,1,2024-01-08,0.1042298014582989
OID-102888,2024-01-04,2024-01-05,C-2429,Customer 548,Corporate,West,Furniture,Tables,P-FT-17691,Tables 246,7,570.13,0.05,3791.39,670.25,2024,1,2024-01-01,0.1767821300367411
OID-102895,2024-01-18,2024-01-21,C-7373,Customer 222,Consumer,West,Office Supplies,Appliances,P-OA-67585,Appliances 856,2,474.27,0.0,948.54,273.38,2024,1,2024-01-15,0.2882113564003626
